id,speaker,label
SBep23_c1014-I,c,I
SBep21_s523-N,s,N
SBep28_c408-N,c,N
SBep21_c552-I,c,I
SBep28_d561-I,d,I
SBep23_o311-I,o,I
SBep2_e443-N,e,N
SBep21_d1822-I,d,I
SBep23_c1460-N,c,N
SBep28_d642-I,d,I
SBep23_d118-I,d,I
SBep23_c916-N,c,N
SBep28_d171-I,d,I
SBep2_c381-I,c,I
SBep21_s1457-N,s,N
SBep2_e15-N,e,N
SBep2_e157-N,e,N
SBep23_c1295-N,c,N
SBep6_j340-I,j,I
SBep23_o1268-N,o,N
SBep6_j872-N,j,N
SBep23_d1101-N,d,N
SBep23_c1017-N,c,N
SBep28_u516-N,u,N
SBep23_o873-I,o,I
SBep6_j724-N,j,N
SBep21_c1669-N,c,N
SBep21_c67-N,c,N
SBep23_o397-N,o,N
SBep6_d109-I,d,I
SBep2_d116-N,d,N
SBep23_d439-N,d,N
SBep6_c617-I,c,I
SBep28_c667-I,c,I
SBep23_d958-I,d,I
SBep23_d418-I,d,I
SBep2_e171-N,e,N
SBep6_j233-I,j,I
SBep21_c1905-I,c,I
SBep21_c126-N,c,N
SBep21_d1612-N,d,N
SBep21_d905-I,d,I
SBep2_d102-N,d,N
SBep21_d829-I,d,I
SBep23_o187-N,o,N
SBep23_d1177-I,d,I
SBep6_j786-N,j,N
SBep21_c281-I,c,I
SBep28_c592-I,c,I
SBep2_d564-N,d,N
SBep23_d1439-N,d,N
SBep21_d1958-N,d,N
SBep21_s1787-N,s,N
SBep21_d1637-I,d,I
SBep23_c746-N,c,N
SBep28_d452-I,d,I
SBep6_d266-I,d,I
SBep23_c1409-N,c,N
SBep21_d1844-I,d,I
SBep6_d518-I,d,I
SBep2_c199-N,c,N
SBep23_c1273-N,c,N
SBep21_d1314-I,d,I
SBep21_c165-I,c,I
SBep28_c683-I,c,I
SBep21_c1065-N,c,N
SBep23_c1174-I,c,I
SBep2_c554-N,c,N
SBep21_d390-I,d,I
SBep21_c1361-I,c,I
SBep21_d402-I,d,I
SBep21_d1262-I,d,I
SBep21_s273-I,s,I
SBep23_o312-I,o,I
SBep2_e270-I,e,I
SBep21_d1699-I,d,I
SBep6_j331-I,j,I
SBep21_s483-N,s,N
SBep6_d1009-N,d,N
SBep21_s1758-N,s,N
SBep21_c943-N,c,N
SBep28_c708-N,c,N
SBep6_j835-I,j,I
SBep6_j79-I,j,I
SBep28_c214-N,c,N
SBep6_j347-I,j,I
SBep23_d1009-I,d,I
SBep23_c714-N,c,N
SBep21_d1772-N,d,N
SBep21_d1153-I,d,I
SBep21_c921-I,c,I
SBep23_o244-N,o,N
SBep23_c232-N,c,N
SBep21_d1200-N,d,N
SBep21_c1712-I,c,I
SBep23_c1192-N,c,N
SBep2_e607-N,e,N
SBep6_d1001-I,d,I
SBep21_s49-N,s,N
SBep23_o111-I,o,I
SBep6_c602-N,c,N
SBep2_d87-I,d,I
SBep23_c716-N,c,N
SBep21_d1837-I,d,I
SBep2_d185-I,d,I
SBep2_d555-N,d,N
SBep6_c293-I,c,I
SBep23_c110-I,c,I
SBep2_d440-I,d,I
SBep28_d4-N,d,N
SBep23_c807-N,c,N
SBep21_s1847-I,s,I
SBep6_d358-I,d,I
SBep21_d303-N,d,N
SBep23_d450-N,d,N
SBep21_c1442-I,c,I
SBep21_d36-I,d,I
SBep23_o252-N,o,N
SBep23_d1534-N,d,N
SBep23_o554-N,o,N
SBep21_d1673-I,d,I
SBep2_e177-N,e,N
SBep28_c693-N,c,N
SBep28_c351-N,c,N
SBep2_c531-I,c,I
SBep21_s461-N,s,N
SBep21_c161-I,c,I
SBep21_d710-N,d,N
SBep28_c266-N,c,N
SBep23_d1037-N,d,N
SBep23_d1341-I,d,I
SBep2_c272-I,c,I
SBep23_c224-I,c,I
SBep28_d601-N,d,N
SBep23_d1146-N,d,N
SBep2_e132-I,e,I
SBep23_o316-I,o,I
SBep6_j219-I,j,I
SBep23_d1434-I,d,I
SBep6_d413-N,d,N
SBep23_d793-I,d,I
SBep6_d979-I,d,I
SBep28_c19-I,c,I
SBep28_c343-N,c,N
SBep21_d87-I,d,I
SBep6_j469-N,j,N
SBep21_s1707-I,s,I
SBep21_c1067-I,c,I
SBep2_d337-I,d,I
SBep6_j778-N,j,N
SBep2_d172-N,d,N
SBep6_c439-I,c,I
SBep2_c137-I,c,I
SBep21_d1151-I,d,I
SBep6_d708-I,d,I
SBep6_d650-I,d,I
SBep2_d155-I,d,I
SBep2_d382-I,d,I
SBep6_c210-N,c,N
SBep28_c229-N,c,N
SBep2_d159-N,d,N
SBep21_c961-N,c,N
SBep6_j111-I,j,I
SBep23_c1399-N,c,N
SBep6_j65-N,j,N
SBep23_c404-I,c,I
SBep6_d386-I,d,I
SBep6_c631-N,c,N
SBep21_c1581-N,c,N
SBep28_d220-I,d,I
SBep21_c783-I,c,I
SBep6_d882-I,d,I
SBep21_c124-N,c,N
SBep2_d526-I,d,I
SBep21_d656-I,d,I
SBep23_o974-N,o,N
SBep2_d354-N,d,N
SBep21_d1909-I,d,I
SBep21_d393-I,d,I
SBep2_d452-I,d,I
SBep21_d1880-I,d,I
SBep2_c453-N,c,N
SBep23_o455-I,o,I
SBep23_c663-N,c,N
SBep21_s271-I,s,I
SBep28_u688-I,u,I
SBep23_c595-N,c,N
SBep21_c1204-N,c,N
SBep23_d1051-I,d,I
SBep2_d359-N,d,N
SBep2_c206-N,c,N
SBep28_c159-N,c,N
SBep23_c1127-N,c,N
SBep28_d462-N,d,N
SBep6_d115-I,d,I
SBep21_s81-N,s,N
SBep2_d458-N,d,N
SBep23_o1083-N,o,N
SBep2_d364-N,d,N
SBep23_o330-N,o,N
SBep2_e570-I,e,I
SBep6_d320-N,d,N
SBep2_d307-N,d,N
SBep21_c886-N,c,N
SBep6_d915-N,d,N
SBep2_c591-I,c,I
SBep6_d651-N,d,N
SBep2_d625-N,d,N
SBep21_c974-I,c,I
SBep21_s684-N,s,N
SBep2_d72-I,d,I
SBep21_s509-N,s,N
SBep28_u158-N,u,N
SBep6_d246-I,d,I
SBep21_c391-I,c,I
SBep21_s529-N,s,N
SBep21_s683-N,s,N
SBep21_c355-N,c,N
SBep28_d30-I,d,I
SBep23_c600-N,c,N
SBep6_c108-I,c,I
SBep23_c1296-N,c,N
SBep6_c263-I,c,I
SBep23_d142-I,d,I
SBep2_d576-N,d,N
SBep21_d500-I,d,I
SBep28_d722-N,d,N
SBep28_d586-N,d,N
SBep28_c51-I,c,I
SBep6_d736-I,d,I
SBep21_d1501-I,d,I
SBep21_d982-I,d,I
SBep21_d1568-I,d,I
SBep28_c687-I,c,I
SBep23_d1442-N,d,N
SBep28_c602-N,c,N
SBep28_d294-I,d,I
SBep23_c632-N,c,N
SBep21_d807-I,d,I
SBep28_c228-N,c,N
SBep6_d555-I,d,I
SBep2_d597-I,d,I
SBep21_c134-N,c,N
SBep21_s8-N,s,N
SBep6_d56-I,d,I
SBep6_j552-I,j,I
SBep21_d1550-I,d,I
SBep21_d310-I,d,I
SBep21_d715-I,d,I
SBep23_o943-N,o,N
SBep21_c566-I,c,I
SBep6_c714-I,c,I
SBep21_s1165-N,s,N
SBep23_d469-N,d,N
SBep21_d375-I,d,I
SBep6_d936-I,d,I
SBep23_o731-N,o,N
SBep2_d315-N,d,N
SBep21_s1468-I,s,I
SBep23_c112-I,c,I
SBep2_c288-I,c,I
SBep6_d185-I,d,I
SBep21_d863-I,d,I
SBep21_d1419-N,d,N
SBep6_c47-N,c,N
SBep28_d643-I,d,I
SBep28_d655-I,d,I
SBep6_j929-N,j,N
SBep21_c99-I,c,I
SBep23_c896-N,c,N
SBep23_o1112-N,o,N
SBep21_s1535-N,s,N
SBep2_d431-N,d,N
SBep2_e141-I,e,I
SBep23_o323-N,o,N
SBep6_d402-I,d,I
SBep21_s1374-N,s,N
SBep6_d611-N,d,N
SBep23_o390-N,o,N
SBep2_c47-N,c,N
SBep28_d431-I,d,I
SBep2_c58-N,c,N
SBep2_e173-N,e,N
SBep28_c227-N,c,N
SBep23_c906-I,c,I
SBep23_o409-I,o,I
SBep6_d788-N,d,N
SBep23_o1363-N,o,N
SBep2_c340-I,c,I
SBep23_c926-N,c,N
SBep23_c591-I,c,I
SBep6_d614-I,d,I
SBep28_c195-N,c,N
SBep6_c541-I,c,I
SBep21_d1655-I,d,I
SBep28_c457-N,c,N
SBep6_j235-N,j,N
SBep2_e110-I,e,I
SBep28_c41-N,c,N
SBep2_c447-I,c,I
SBep21_c728-I,c,I
SBep6_d912-N,d,N
SBep6_d531-I,d,I
SBep2_d122-I,d,I
