id,speaker,label
SBep15_c424-I,c,I
SBep2_c474-I,c,I
SBep14_c20-N,c,N
SBep21_c153-N,c,N
SBep3_c321-N,c,N
SBep6_c583-N,c,N
SBep4_c493-I,c,I
SBep2_c542-N,c,N
SBep14_c238-N,c,N
SBep2_c616-N,c,N
SBep21_c1361-I,c,I
SBep15_c545-N,c,N
SBep23_c863-N,c,N
SBep14_c624-N,c,N
SBep6_c465-N,c,N
SBep3_c111-I,c,I
SBep2_c433-I,c,I
SBep13_c57-I,c,I
SBep21_c889-I,c,I
SBep23_c1528-N,c,N
SBep28_c231-N,c,N
SBep23_c512-N,c,N
SBep3_c1000-I,c,I
SBep13_c442-N,c,N
SBep19_c59-I,c,I
SBep13_c722-N,c,N
SBep15_c562-N,c,N
SBep3_c1151-I,c,I
SBep21_c1352-N,c,N
SBep14_c11-I,c,I
SBep6_c263-I,c,I
SBep2_c276-I,c,I
SBep3_c733-I,c,I
SBep3_c1331-N,c,N
SBep19_c459-N,c,N
SBep19_c267-I,c,I
SBep4_c786-N,c,N
SBep28_c75-N,c,N
SBep2_c293-I,c,I
SBep16_c155-N,c,N
SBep16_c490-I,c,I
SBep23_c1399-N,c,N
SBep28_c457-N,c,N
SBep2_c511-I,c,I
SBep14_c119-I,c,I
SBep3_c203-I,c,I
SBep28_c19-I,c,I
SBep21_c802-I,c,I
SBep6_c774-I,c,I
SBep6_c17-I,c,I
SBep27_c206-I,c,I
SBep4_c701-N,c,N
SBep4_c162-N,c,N
SBep28_c556-N,c,N
SBep28_c551-N,c,N
SBep23_c1172-N,c,N
SBep21_c1188-N,c,N
SBep21_c1709-N,c,N
SBep6_c100-N,c,N
SBep27_c110-I,c,I
SBep3_c396-I,c,I
SBep3_c607-I,c,I
SBep3_c155-N,c,N
SBep19_c320-I,c,I
SBep4_c961-N,c,N
SBep14_c697-I,c,I
SBep6_c260-I,c,I
SBep14_c76-I,c,I
SBep27_c244-I,c,I
SBep16_c38-I,c,I
SBep4_c420-N,c,N
SBep23_c893-N,c,N
SBep28_c166-N,c,N
SBep4_c245-N,c,N
SBep2_c216-I,c,I
SBep23_c1209-N,c,N
SBep3_c335-N,c,N
SBep23_c1224-N,c,N
SBep3_c1086-N,c,N
SBep23_c487-N,c,N
SBep4_c808-N,c,N
SBep6_c339-I,c,I
SBep6_c491-I,c,I
SBep21_c1002-I,c,I
SBep3_c1271-N,c,N
SBep15_c467-I,c,I
SBep23_c891-N,c,N
SBep3_c1350-I,c,I
SBep14_c111-N,c,N
SBep19_c403-N,c,N
SBep21_c1825-N,c,N
SBep4_c760-N,c,N
SBep27_c333-I,c,I
SBep28_c24-I,c,I
SBep3_c578-I,c,I
SBep23_c906-I,c,I
SBep13_c521-N,c,N
SBep4_c832-N,c,N
SBep19_c91-I,c,I
SBep4_c708-N,c,N
SBep14_c729-I,c,I
SBep3_c807-I,c,I
SBep16_c81-N,c,N
SBep23_c636-N,c,N
SBep23_c117-I,c,I
SBep28_c72-N,c,N
SBep4_c512-N,c,N
SBep28_c7-N,c,N
SBep3_c1039-I,c,I
SBep6_c1061-N,c,N
SBep16_c40-I,c,I
SBep4_c199-I,c,I
SBep4_c294-N,c,N
SBep28_c430-N,c,N
SBep2_c563-N,c,N
SBep13_c820-N,c,N
SBep28_c716-N,c,N
SBep21_c1653-N,c,N
SBep4_c1231-N,c,N
SBep3_c29-I,c,I
SBep14_c689-N,c,N
SBep13_c1-N,c,N
SBep4_c1175-N,c,N
SBep16_c310-I,c,I
SBep15_c579-N,c,N
SBep16_c494-I,c,I
SBep4_c213-N,c,N
SBep4_c1124-N,c,N
SBep28_c292-N,c,N
SBep19_c119-N,c,N
SBep28_c663-I,c,I
SBep3_c303-N,c,N
SBep28_c451-N,c,N
SBep2_c65-I,c,I
SBep19_c433-N,c,N
SBep23_c955-N,c,N
SBep21_c420-I,c,I
SBep19_c365-I,c,I
SBep14_c359-N,c,N
SBep14_c160-I,c,I
SBep28_c125-I,c,I
SBep6_c214-N,c,N
SBep13_c192-N,c,N
SBep3_c302-N,c,N
SBep14_c531-I,c,I
SBep6_c986-I,c,I
SBep21_c1686-N,c,N
SBep15_c132-N,c,N
SBep15_c97-N,c,N
SBep13_c678-N,c,N
SBep16_c498-N,c,N
SBep3_c80-I,c,I
SBep13_c267-N,c,N
SBep16_c72-I,c,I
SBep4_c1077-N,c,N
SBep28_c53-I,c,I
SBep15_c220-N,c,N
SBep23_c1179-N,c,N
SBep21_c129-I,c,I
SBep19_c438-I,c,I
SBep23_c225-N,c,N
SBep15_c13-N,c,N
SBep14_c248-N,c,N
SBep14_c507-N,c,N
SBep14_c584-N,c,N
SBep3_c668-N,c,N
SBep15_c64-N,c,N
SBep23_c661-N,c,N
SBep13_c762-N,c,N
SBep28_c649-N,c,N
SBep21_c1833-N,c,N
SBep6_c474-N,c,N
SBep21_c464-I,c,I
