id,speaker,label
SBep6_j781-N,j,N
SBep21_d615-I,d,I
SBep21_d1155-I,d,I
SBep28_d614-N,d,N
SBep21_c728-I,c,I
SBep27_d437-I,d,I
SBep21_s571-I,s,I
SBep21_c1004-I,c,I
SBep23_d699-I,d,I
SBep27_c77-N,c,N
SBep2_d80-I,d,I
SBep21_s862-I,s,I
SBep2_d117-N,d,N
SBep23_o1083-N,o,N
SBep15_c466-I,c,I
SBep2_c591-I,c,I
SBep28_c51-I,c,I
SBep13_c395-N,c,N
SBep2_d537-I,d,I
SBep23_o308-N,o,N
SBep15_c508-N,c,N
SBep6_j731-N,j,N
SBep6_j854-I,j,I
SBep21_d1205-N,d,N
SBep23_d354-I,d,I
SBep6_d558-I,d,I
SBep2_d138-I,d,I
SBep21_c1656-I,c,I
SBep6_j501-N,j,N
SBep6_d851-I,d,I
SBep21_c723-N,c,N
SBep13_d585-N,d,N
SBep21_d913-I,d,I
SBep21_c700-I,c,I
SBep23_c1392-I,c,I
SBep28_c159-N,c,N
SBep21_s1755-N,s,N
SBep21_d1568-I,d,I
SBep27_c337-I,c,I
SBep6_j241-I,j,I
SBep23_c497-N,c,N
SBep21_c701-I,c,I
SBep21_c223-N,c,N
SBep27_t457-I,t,I
SBep6_d437-I,d,I
SBep21_c1843-I,c,I
SBep23_o1475-I,o,I
SBep6_d393-I,d,I
SBep27_d434-I,d,I
SBep15_o237-I,o,I
SBep28_d536-I,d,I
SBep21_c578-N,c,N
SBep21_c808-I,c,I
SBep21_d671-I,d,I
SBep6_j702-N,j,N
SBep23_c1036-N,c,N
SBep6_c955-N,c,N
SBep13_c300-N,c,N
SBep15_o142-I,o,I
SBep28_c356-N,c,N
SBep21_s280-I,s,I
SBep21_d1439-N,d,N
SBep21_s788-N,s,N
SBep21_d996-I,d,I
SBep6_d402-I,d,I
SBep6_d430-I,d,I
SBep6_j220-I,j,I
SBep21_d1011-N,d,N
SBep13_c262-N,c,N
SBep23_c895-N,c,N
SBep6_j443-I,j,I
SBep28_c72-N,c,N
SBep21_d21-I,d,I
SBep21_c376-I,c,I
SBep27_t103-I,t,I
SBep21_s626-I,s,I
SBep2_d540-I,d,I
SBep21_s68-N,s,N
SBep27_t266-N,t,N
SBep21_c330-I,c,I
SBep21_d1518-I,d,I
SBep23_c1222-N,c,N
SBep23_c1279-N,c,N
SBep6_j122-I,j,I
SBep21_s71-N,s,N
SBep21_d782-I,d,I
SBep6_d555-I,d,I
SBep23_o1163-N,o,N
SBep28_c100-I,c,I
SBep13_d36-N,d,N
SBep6_j1040-I,j,I
SBep23_o733-N,o,N
SBep27_t194-N,t,N
SBep6_j1031-I,j,I
SBep13_d654-N,d,N
SBep23_c1064-N,c,N
SBep13_c447-N,c,N
SBep6_c355-I,c,I
SBep21_s483-N,s,N
SBep6_j410-I,j,I
SBep28_c264-N,c,N
SBep21_c506-I,c,I
SBep15_d372-I,d,I
SBep21_c1932-N,c,N
SBep28_d220-I,d,I
SBep28_u468-N,u,N
SBep13_c678-N,c,N
SBep2_e51-N,e,N
SBep13_c277-N,c,N
SBep23_c850-N,c,N
SBep27_t502-I,t,I
SBep6_d394-I,d,I
SBep23_o345-I,o,I
SBep21_s1722-N,s,N
SBep21_d469-I,d,I
SBep15_o266-N,o,N
SBep2_d271-I,d,I
SBep21_d542-N,d,N
SBep13_d359-N,d,N
SBep23_d532-I,d,I
SBep2_d633-I,d,I
SBep23_o455-I,o,I
SBep23_o954-N,o,N
SBep21_c1437-I,c,I
SBep27_t63-I,t,I
SBep15_d279-N,d,N
SBep13_d461-N,d,N
SBep28_c696-I,c,I
SBep21_d1944-N,d,N
SBep6_d245-I,d,I
SBep27_c505-N,c,N
SBep13_c413-N,c,N
SBep23_c659-N,c,N
SBep21_c426-I,c,I
SBep6_d608-N,d,N
SBep23_d1431-N,d,N
SBep21_d1233-I,d,I
SBep21_s324-I,s,I
SBep28_c162-N,c,N
SBep21_s1267-N,s,N
SBep27_t495-I,t,I
SBep13_c117-N,c,N
SBep21_c562-I,c,I
SBep13_c188-N,c,N
SBep21_c1808-N,c,N
SBep6_c485-I,c,I
SBep28_d173-I,d,I
SBep13_d433-N,d,N
SBep6_d706-N,d,N
SBep6_d76-I,d,I
SBep23_d381-I,d,I
SBep23_c413-I,c,I
SBep2_d285-N,d,N
SBep28_c43-N,c,N
SBep21_c1653-N,c,N
SBep27_d92-I,d,I
SBep6_c423-I,c,I
SBep28_c248-I,c,I
SBep23_o251-N,o,N
SBep23_d1521-I,d,I
SBep6_c407-I,c,I
SBep6_d294-I,d,I
SBep21_c1169-I,c,I
SBep2_d301-I,d,I
SBep23_c650-N,c,N
SBep21_d1094-N,d,N
SBep21_c1038-I,c,I
SBep13_d304-N,d,N
SBep23_c1174-I,c,I
SBep2_d191-N,d,N
SBep2_e226-N,e,N
SBep15_c612-N,c,N
SBep13_d127-N,d,N
SBep6_j758-I,j,I
SBep27_t83-I,t,I
SBep21_s1489-N,s,N
SBep13_d322-N,d,N
SBep28_d517-I,d,I
SBep13_d740-N,d,N
SBep27_c291-I,c,I
SBep13_c258-N,c,N
SBep21_d1646-I,d,I
SBep23_d789-I,d,I
SBep15_c545-N,c,N
SBep23_o796-I,o,I
SBep6_c822-I,c,I
SBep21_c604-N,c,N
SBep28_c81-N,c,N
SBep21_d1243-I,d,I
SBep23_d984-N,d,N
SBep23_d489-N,d,N
SBep21_s937-N,s,N
SBep23_c1135-N,c,N
SBep23_o6-N,o,N
SBep27_c226-N,c,N
SBep28_d124-I,d,I
SBep6_c81-N,c,N
SBep15_d479-N,d,N
SBep21_d321-I,d,I
SBep2_c5-N,c,N
SBep23_d1009-I,d,I
SBep27_t200-I,t,I
SBep23_d1167-I,d,I
SBep13_d279-N,d,N
SBep28_d561-I,d,I
SBep21_d1271-N,d,N
SBep27_c324-I,c,I
SBep21_c1821-I,c,I
SBep28_c75-N,c,N
SBep6_j580-N,j,N
SBep6_j475-N,j,N
SBep21_c472-I,c,I
SBep6_j766-N,j,N
SBep2_e177-N,e,N
SBep13_d505-N,d,N
SBep23_c1033-N,c,N
SBep2_c240-I,c,I
SBep13_d632-N,d,N
SBep23_d1293-I,d,I
SBep6_j411-I,j,I
SBep13_d507-N,d,N
SBep28_u494-N,u,N
SBep6_j636-I,j,I
SBep23_d871-I,d,I
SBep6_j68-N,j,N
SBep28_c540-N,c,N
SBep2_e17-I,e,I
SBep2_e434-N,e,N
SBep23_c883-N,c,N
SBep23_c1196-N,c,N
SBep23_c1528-N,c,N
SBep21_d1093-N,d,N
SBep23_o852-N,o,N
SBep6_d249-I,d,I
SBep2_d116-N,d,N
SBep13_d702-N,d,N
SBep15_c437-N,c,N
SBep2_d29-N,d,N
SBep21_s1098-N,s,N
SBep21_d1338-N,d,N
SBep23_d683-N,d,N
SBep6_j544-I,j,I
SBep2_c47-N,c,N
SBep21_d1097-N,d,N
SBep28_c518-I,c,I
SBep21_s64-I,s,I
SBep21_c1503-I,c,I
SBep6_d455-I,d,I
SBep23_d1335-I,d,I
SBep21_d619-I,d,I
SBep21_d1708-I,d,I
SBep15_o464-N,o,N
SBep21_d699-I,d,I
SBep15_o288-N,o,N
SBep13_d327-N,d,N
SBep6_d713-I,d,I
SBep2_d128-N,d,N
SBep21_d835-N,d,N
SBep6_d344-I,d,I
SBep27_t260-I,t,I
SBep21_c984-N,c,N
SBep21_s1664-I,s,I
SBep13_c590-N,c,N
SBep23_d568-N,d,N
SBep15_d17-I,d,I
SBep27_d192-I,d,I
SBep27_t233-I,t,I
SBep2_d395-N,d,N
SBep6_c216-N,c,N
SBep21_c564-I,c,I
SBep23_c817-N,c,N
SBep6_c746-N,c,N
SBep23_d408-I,d,I
SBep21_c1779-N,c,N
SBep21_s559-I,s,I
SBep6_d727-I,d,I
SBep6_d386-I,d,I
SBep23_d508-N,d,N
SBep28_u368-N,u,N
SBep6_j816-I,j,I
SBep21_s1922-I,s,I
SBep21_d617-I,d,I
SBep13_d261-N,d,N
SBep23_c791-I,c,I
SBep21_c387-I,c,I
SBep2_c447-I,c,I
SBep21_s1468-I,s,I
SBep21_s1773-N,s,N
SBep23_o939-N,o,N
SBep23_c867-N,c,N
SBep27_c456-I,c,I
SBep21_d901-I,d,I
SBep6_d759-I,d,I
SBep28_c36-I,c,I
SBep28_d585-N,d,N
SBep2_d362-N,d,N
SBep27_d60-I,d,I
SBep23_c10-N,c,N
SBep6_d928-N,d,N
SBep15_c571-N,c,N
SBep15_d50-I,d,I
SBep28_c152-I,c,I
SBep21_s31-N,s,N
SBep23_o1268-N,o,N
SBep28_c712-N,c,N
SBep27_d364-I,d,I
SBep15_o191-I,o,I
SBep28_c130-N,c,N
SBep6_j778-N,j,N
SBep21_d40-I,d,I
SBep23_d769-N,d,N
SBep23_c415-I,c,I
SBep27_d270-N,d,N
SBep21_d502-I,d,I
SBep21_s1068-I,s,I
SBep6_j897-N,j,N
SBep6_j630-N,j,N
SBep21_c167-I,c,I
SBep21_c188-I,c,I
SBep13_c462-N,c,N
SBep13_c119-N,c,N
SBep21_c802-I,c,I
SBep21_s1805-N,s,N
SBep6_j689-N,j,N
SBep6_d736-I,d,I
SBep15_c371-I,c,I
SBep6_c102-N,c,N
SBep2_e23-N,e,N
SBep13_c136-I,c,I
SBep15_d14-N,d,N
SBep23_c889-N,c,N
SBep2_d311-N,d,N
SBep23_c921-N,c,N
SBep21_d1630-N,d,N
SBep23_c1447-N,c,N
SBep6_c25-N,c,N
SBep15_o107-I,o,I
SBep23_d412-I,d,I
SBep27_d326-I,d,I
SBep23_c1450-N,c,N
SBep23_c387-N,c,N
SBep23_c757-N,c,N
SBep28_d491-N,d,N
SBep15_d26-I,d,I
SBep27_d442-I,d,I
SBep21_d1009-I,d,I
SBep27_c327-I,c,I
SBep21_d297-I,d,I
SBep2_d437-I,d,I
SBep21_d46-I,d,I
SBep27_d309-N,d,N
SBep21_c1712-I,c,I
SBep21_d1950-N,d,N
SBep13_d672-N,d,N
SBep13_d686-N,d,N
SBep2_c214-I,c,I
SBep23_c950-N,c,N
SBep23_c1173-N,c,N
SBep13_d234-I,d,I
SBep21_s385-I,s,I
SBep21_d1471-I,d,I
SBep23_o1387-N,o,N
SBep28_u445-N,u,N
SBep21_c599-I,c,I
SBep23_o165-N,o,N
SBep15_c88-N,c,N
SBep2_c517-I,c,I
SBep27_c370-I,c,I
SBep27_c227-N,c,N
SBep21_d616-I,d,I
SBep6_c751-I,c,I
SBep21_c1337-I,c,I
SBep23_d611-I,d,I
SBep28_c556-N,c,N
SBep2_c373-N,c,N
SBep2_d238-I,d,I
SBep21_d697-I,d,I
SBep21_c1576-I,c,I
SBep27_d169-I,d,I
SBep23_d386-I,d,I
SBep6_d398-I,d,I
SBep13_d715-N,d,N
SBep6_j183-I,j,I
SBep27_d336-I,d,I
SBep27_t61-I,t,I
SBep27_c166-I,c,I
SBep15_c199-I,c,I
SBep23_d1381-N,d,N
SBep28_d673-I,d,I
SBep21_s1763-N,s,N
SBep28_d681-I,d,I
SBep27_c439-I,c,I
SBep13_c170-I,c,I
SBep23_o1516-N,o,N
SBep28_d502-N,d,N
SBep23_c1203-N,c,N
SBep23_d437-N,d,N
SBep28_d119-I,d,I
SBep23_c595-N,c,N
SBep21_c248-I,c,I
SBep21_d1024-N,d,N
SBep27_d38-I,d,I
SBep6_d201-I,d,I
SBep2_d480-N,d,N
SBep6_d341-I,d,I
SBep6_j722-I,j,I
SBep28_c611-N,c,N
SBep6_c517-N,c,N
SBep2_e370-N,e,N
SBep2_d469-I,d,I
SBep28_d454-I,d,I
SBep6_d316-I,d,I
SBep23_o1321-I,o,I
SBep28_c396-N,c,N
SBep23_d977-N,d,N
SBep6_d823-I,d,I
SBep21_d829-I,d,I
SBep23_c967-N,c,N
SBep21_c389-I,c,I
SBep2_d303-I,d,I
SBep28_c228-N,c,N
SBep23_o319-I,o,I
SBep21_c565-I,c,I
SBep6_c383-I,c,I
SBep23_c590-I,c,I
SBep2_d364-N,d,N
SBep21_d1623-I,d,I
SBep23_d1128-I,d,I
SBep21_d1822-I,d,I
SBep21_d1730-N,d,N
SBep15_c393-N,c,N
SBep21_d743-I,d,I
SBep6_c560-N,c,N
SBep6_j530-N,j,N
SBep21_s774-N,s,N
SBep15_c308-N,c,N
SBep21_c333-N,c,N
SBep21_d938-I,d,I
SBep21_c221-N,c,N
SBep13_d634-N,d,N
SBep23_o186-N,o,N
SBep21_d1490-I,d,I
SBep15_d167-I,d,I
SBep6_d634-N,d,N
SBep27_c533-N,c,N
SBep27_d235-I,d,I
SBep21_d187-I,d,I
SBep21_c1600-N,c,N
SBep21_c770-I,c,I
SBep15_c658-I,c,I
SBep23_o1374-N,o,N
SBep27_c510-N,c,N
SBep27_d167-I,d,I
SBep21_c407-I,c,I
SBep21_d1632-I,d,I
SBep2_c590-I,c,I
SBep21_c1902-N,c,N
SBep13_c64-N,c,N
SBep23_d1476-N,d,N
SBep15_o28-I,o,I
SBep21_d1572-N,d,N
SBep23_d691-I,d,I
SBep23_d295-N,d,N
SBep27_d178-I,d,I
SBep15_d100-I,d,I
SBep21_c1768-I,c,I
SBep2_e570-I,e,I
SBep15_c467-I,c,I
SBep28_d596-N,d,N
SBep21_s463-N,s,N
SBep15_d42-I,d,I
SBep2_e193-N,e,N
SBep21_d1639-I,d,I
SBep6_d54-I,d,I
SBep13_c488-N,c,N
SBep13_c784-N,c,N
SBep21_c557-I,c,I
SBep28_d54-I,d,I
SBep28_u635-N,u,N
SBep15_d286-N,d,N
SBep21_s1891-N,s,N
SBep21_c1361-I,c,I
SBep21_s1845-N,s,N
SBep21_d123-I,d,I
SBep21_s1167-N,s,N
SBep13_d415-N,d,N
SBep2_d452-I,d,I
SBep6_d391-I,d,I
SBep2_d59-N,d,N
SBep2_e15-N,e,N
SBep21_c916-I,c,I
SBep21_s734-I,s,I
SBep23_c821-N,c,N
SBep2_d227-I,d,I
SBep2_c453-N,c,N
SBep23_d1108-N,d,N
SBep28_c448-N,c,N
SBep21_c1700-I,c,I
SBep21_d1728-N,d,N
SBep2_e507-I,e,I
SBep28_c352-N,c,N
SBep6_d376-N,d,N
SBep6_j776-I,j,I
SBep13_c192-N,c,N
SBep15_d581-I,d,I
SBep13_c336-N,c,N
SBep6_c134-N,c,N
SBep23_d970-N,d,N
SBep27_d443-I,d,I
SBep13_c419-N,c,N
SBep23_o1100-N,o,N
SBep6_j206-I,j,I
SBep6_c1061-N,c,N
SBep21_s1112-N,s,N
SBep13_c456-N,c,N
SBep28_c600-N,c,N
SBep23_o451-N,o,N
SBep28_d527-I,d,I
SBep21_c1442-I,c,I
SBep21_c394-I,c,I
SBep21_c339-N,c,N
SBep21_s10-N,s,N
SBep21_d1965-N,d,N
SBep23_c1125-N,c,N
SBep21_s515-N,s,N
SBep28_d318-N,d,N
SBep6_j131-N,j,N
SBep23_c81-N,c,N
SBep21_s1942-N,s,N
SBep23_d1292-I,d,I
SBep6_d173-N,d,N
SBep2_e221-N,e,N
SBep13_c360-N,c,N
SBep21_d923-I,d,I
SBep21_d1828-N,d,N
SBep13_c3-N,c,N
SBep23_d1201-I,d,I
SBep28_d94-I,d,I
SBep6_d684-N,d,N
SBep13_d299-N,d,N
SBep21_s66-N,s,N
SBep6_d761-I,d,I
SBep23_c117-I,c,I
SBep13_c284-N,c,N
SBep6_j91-N,j,N
SBep21_s553-I,s,I
SBep21_s1457-N,s,N
SBep6_j520-I,j,I
SBep23_d1497-I,d,I
SBep2_d379-N,d,N
SBep23_o1356-I,o,I
SBep21_d858-I,d,I
SBep23_c770-N,c,N
SBep2_d372-I,d,I
SBep28_u321-N,u,N
SBep21_d1351-N,d,N
SBep6_c162-N,c,N
SBep15_o278-N,o,N
SBep23_o357-N,o,N
SBep28_d643-I,d,I
SBep21_c1176-N,c,N
SBep21_s20-N,s,N
SBep2_d337-I,d,I
SBep15_c76-N,c,N
SBep28_d23-I,d,I
SBep27_c467-N,c,N
SBep28_u188-N,u,N
SBep6_j782-N,j,N
SBep21_d474-I,d,I
SBep6_c783-N,c,N
SBep23_c100-I,c,I
SBep23_o1257-N,o,N
SBep2_d618-I,d,I
SBep13_d564-N,d,N
SBep23_d1051-I,d,I
SBep13_d806-N,d,N
SBep6_j764-N,j,N
SBep15_d328-I,d,I
SBep6_d199-I,d,I
SBep6_d664-I,d,I
SBep28_d120-I,d,I
SBep2_c55-I,c,I
SBep21_d860-I,d,I
SBep15_o516-N,o,N
SBep28_d507-N,d,N
SBep27_c12-N,c,N
SBep13_c451-N,c,N
SBep2_e249-N,e,N
SBep27_d321-N,d,N
SBep21_d1684-I,d,I
SBep21_s1847-I,s,I
SBep2_d203-N,d,N
SBep6_d646-I,d,I
SBep23_d1474-I,d,I
SBep6_j438-I,j,I
SBep21_c239-N,c,N
SBep6_j282-I,j,I
SBep21_c1162-N,c,N
SBep13_d316-I,d,I
SBep23_c503-N,c,N
SBep6_j1003-I,j,I
SBep6_d312-I,d,I
SBep27_d254-N,d,N
SBep21_d556-I,d,I
SBep13_d747-N,d,N
SBep21_d412-I,d,I
SBep28_d499-N,d,N
SBep27_t8-I,t,I
SBep6_d528-I,d,I
SBep21_c1544-I,c,I
SBep23_o37-I,o,I
SBep6_j786-N,j,N
SBep13_d55-I,d,I
SBep6_c263-I,c,I
SBep15_o113-N,o,N
SBep21_d745-I,d,I
SBep28_c45-N,c,N
SBep23_o44-I,o,I
SBep15_c420-I,c,I
SBep6_c146-N,c,N
SBep13_c305-N,c,N
SBep15_d30-I,d,I
SBep13_d508-N,d,N
SBep28_c667-I,c,I
SBep23_d540-N,d,N
SBep2_e503-I,e,I
SBep21_d1193-N,d,N
SBep23_c746-N,c,N
SBep6_d614-I,d,I
SBep21_d1675-I,d,I
SBep23_d1061-I,d,I
SBep23_c1529-N,c,N
SBep27_d445-N,d,N
SBep21_s880-N,s,N
SBep2_c489-N,c,N
SBep28_u278-N,u,N
SBep27_d234-I,d,I
SBep23_d1341-I,d,I
SBep27_d236-I,d,I
SBep23_c1276-N,c,N
SBep15_o620-I,o,I
SBep6_d855-I,d,I
SBep13_c401-N,c,N
SBep21_d303-N,d,N
SBep21_d1658-I,d,I
SBep23_d417-I,d,I
SBep6_d205-I,d,I
SBep21_s271-I,s,I
SBep15_d4-I,d,I
SBep2_c483-N,c,N
SBep23_c986-N,c,N
SBep21_c1848-I,c,I
SBep28_d98-I,d,I
SBep2_e324-N,e,N
SBep21_s413-I,s,I
SBep6_c721-I,c,I
SBep28_d150-I,d,I
SBep23_c528-N,c,N
SBep23_o111-I,o,I
SBep23_c1048-I,c,I
SBep27_c347-I,c,I
SBep28_c451-N,c,N
SBep21_c552-I,c,I
SBep27_c186-N,c,N
SBep28_d364-I,d,I
SBep28_d500-N,d,N
SBep21_d985-N,d,N
SBep27_d325-I,d,I
SBep6_d150-N,d,N
SBep23_d1479-N,d,N
SBep21_c119-I,c,I
SBep15_c484-N,c,N
SBep21_d154-I,d,I
SBep27_c483-I,c,I
SBep21_c1638-I,c,I
SBep27_c402-N,c,N
SBep28_d631-I,d,I
SBep23_d747-N,d,N
SBep13_d546-N,d,N
SBep6_d337-I,d,I
SBep28_c46-N,c,N
SBep21_s155-I,s,I
SBep15_d103-I,d,I
SBep27_t279-N,t,N
SBep15_o410-N,o,N
SBep15_c579-N,c,N
SBep13_c506-N,c,N
SBep13_c358-N,c,N
SBep21_s1497-N,s,N
SBep6_j911-N,j,N
SBep2_e66-I,e,I
SBep2_c336-I,c,I
SBep27_t95-I,t,I
SBep6_c442-I,c,I
SBep15_d6-I,d,I
SBep23_d1352-I,d,I
SBep21_d1818-I,d,I
SBep23_o1117-N,o,N
SBep23_d539-N,d,N
SBep21_c1663-N,c,N
SBep6_c108-I,c,I
SBep6_c92-N,c,N
SBep21_s1491-I,s,I
SBep21_c172-N,c,N
SBep2_e84-N,e,N
SBep23_c58-I,c,I
SBep2_c466-I,c,I
SBep23_o424-N,o,N
SBep23_o596-N,o,N
SBep2_d109-I,d,I
SBep21_d909-I,d,I
SBep28_c395-N,c,N
SBep2_d420-I,d,I
SBep23_c1398-N,c,N
SBep23_o425-N,o,N
SBep15_d391-I,d,I
SBep6_c314-I,c,I
SBep6_d253-N,d,N
SBep15_o615-I,o,I
SBep27_d43-I,d,I
SBep13_d431-N,d,N
SBep6_j577-N,j,N
SBep27_c469-N,c,N
SBep6_j280-I,j,I
SBep6_j389-I,j,I
SBep13_c390-N,c,N
SBep28_c47-I,c,I
SBep15_o311-N,o,N
SBep28_c65-N,c,N
SBep6_c298-N,c,N
SBep23_o334-N,o,N
SBep6_c26-I,c,I
SBep6_j628-N,j,N
SBep27_d376-N,d,N
SBep6_d973-N,d,N
SBep23_d767-N,d,N
SBep23_c1278-N,c,N
SBep27_d280-I,d,I
SBep23_o277-N,o,N
SBep15_o309-N,o,N
SBep21_c806-I,c,I
SBep2_c288-I,c,I
SBep23_c404-I,c,I
SBep23_o130-N,o,N
SBep6_d938-I,d,I
SBep6_d540-I,d,I
SBep15_c132-N,c,N
SBep2_c513-N,c,N
SBep2_c81-I,c,I
SBep27_t417-N,t,N
SBep2_c123-N,c,N
SBep23_o1235-N,o,N
SBep27_c55-N,c,N
SBep6_j701-N,j,N
SBep6_j315-I,j,I
SBep6_d710-I,d,I
SBep28_c70-I,c,I
SBep13_c357-N,c,N
SBep27_c210-I,c,I
SBep6_d936-I,d,I
SBep15_d358-N,d,N
SBep13_d772-N,d,N
SBep6_j872-N,j,N
SBep6_d178-I,d,I
SBep28_c21-N,c,N
SBep27_d319-N,d,N
SBep23_c1172-N,c,N
SBep2_c293-I,c,I
SBep6_j496-N,j,N
SBep13_c676-N,c,N
SBep6_d221-I,d,I
SBep28_d526-I,d,I
SBep28_d246-N,d,N
SBep15_d418-I,d,I
SBep27_d487-I,d,I
SBep21_s737-I,s,I
SBep21_d163-I,d,I
SBep21_d365-N,d,N
SBep15_c348-I,c,I
SBep28_d106-I,d,I
SBep6_j543-I,j,I
SBep21_c693-I,c,I
SBep6_j977-I,j,I
SBep21_c1825-N,c,N
SBep21_s403-I,s,I
SBep23_c213-N,c,N
SBep2_d202-N,d,N
SBep23_c963-N,c,N
SBep2_d620-I,d,I
SBep2_d350-I,d,I
SBep23_c682-N,c,N
SBep23_d267-N,d,N
SBep21_c139-I,c,I
SBep2_d172-N,d,N
SBep13_d688-N,d,N
SBep6_j487-N,j,N
SBep6_d1027-I,d,I
SBep2_d431-N,d,N
SBep6_d94-N,d,N
SBep6_j552-I,j,I
SBep23_d1166-I,d,I
SBep23_c799-N,c,N
SBep23_c305-N,c,N
SBep15_o578-I,o,I
SBep23_c853-N,c,N
SBep21_d479-N,d,N
SBep2_c276-I,c,I
SBep13_d475-N,d,N
SBep21_c980-I,c,I
SBep27_c421-N,c,N
SBep27_c123-N,c,N
SBep23_c110-I,c,I
SBep6_j705-N,j,N
SBep2_c264-I,c,I
SBep2_c300-N,c,N
SBep28_u496-N,u,N
SBep13_c168-I,c,I
SBep27_c329-N,c,N
SBep21_d294-I,d,I
SBep6_c548-I,c,I
SBep6_c260-I,c,I
SBep23_o207-N,o,N
SBep15_d616-I,d,I
SBep21_s609-N,s,N
SBep13_d542-N,d,N
SBep15_o294-N,o,N
SBep21_c99-I,c,I
SBep2_e233-I,e,I
SBep27_c64-I,c,I
